CODGEO;P22_POP0014;P22_POP1529;P22_POP3044;P22_POP4559;P22_POP6074;P22_POP7589;P22_POP90P;P16_POP;P11_POP;C22_MENPSEUL;C22_MENFAM;C22_COUPAENF;C22_FAMMONO;C22_COUPSENF;P22_ACT1524;P22_ACT2554;P22_ACT5564;P22_CHOM1524;P22_CHOM2554;P22_CHOM5564;SNEMM_23;ENCTOT25;ENCTOT24;ENCTOT23;ENCTOT22;ENCITOT25;ETCTOT25;HT26;CPG26;VV26;RT26;AJCS26;ELECTEURSLP2024;BPE_2024_B105;BPE_2024_B201;BPE_2024_C201;BPE_2024_C301;BPE_2024_D307
29048;413.0;304.0;440.0;511.0;384.0;119.0;28.0;2200.0;2125.0;304.031746031746;642.95238095238;294.063492063492;99.6825396825396;254.190476190476;93.0;831.0;175.0;18.0;33.0;10.0;2336.71275541301;15.0;16.0;22.0;20.0;11.0;18.0;0.0;0.0;0.0;0.0;0.0;1777.0;0.0;0.0;0.0;0.0;1.0
29049;626.845735172499;475.184448424564;728.815204216426;674.66402698895;579.940856669575;243.09541310311;50.4543154248776;3234.0;3206.00000000001;445.555645756987;997.214957191059;446.891759162503;173.65894282932;376.664255199236;169.280843148356;1304.4467161743;235.334639895429;19.3824724150908;65.0164460669292;21.3774603755617;;40.0;38.0;36.0;25.0;33.0;47.0;0.0;0.0;0.0;0.0;0.0;2525.0;0.0;0.0;0.0;0.0;1.0
29051;1575.28884971556;1091.54802600134;1605.0981267313;1815.87206575893;1619.44748560027;798.989431756227;69.7560144363747;8104.0;8144.00000000002;1117.35342566545;2594.72910742039;1096.25307120874;366.362503084443;1132.11353312721;310.572359798565;2998.1046591093;741.396702583706;63.7373123720357;158.961096777174;30.0772718094744;2608.64334896287;79.0;78.0;72.0;74.0;59.0;96.0;2.0;0.0;0.0;0.0;0.0;6938.0;1.0;1.0;0.0;0.0;3.0
29053;330.0;282.0;395.0;326.0;323.0;176.0;50.0;1717.0;1716.0;375.618384401114;510.852367688022;210.350974930362;60.100278551532;240.401114206128;106.0;670.0;130.0;10.0;40.0;14.0;;20.0;20.0;17.0;16.0;16.0;24.0;1.0;1.0;0.0;0.0;0.0;1390.0;1.0;0.0;0.0;0.0;1.0
29054;92.0;57.0;107.0;177.0;185.0;62.0;4.0;641.0;650.0;154.285714285714;200.571428571428;66.8571428571428;15.4285714285714;118.285714285714;12.0;196.0;76.0;3.0;23.0;14.0;;11.0;11.0;10.0;9.0;10.0;11.0;0.0;0.0;0.0;0.0;0.0;511.0;0.0;0.0;0.0;0.0;0.0
29055;585.732145380521;395.729737288137;570.257475764635;656.791333048417;703.525232837359;349.903824763748;28.0602509171838;3172.0;3101.0;487.17948913521;970.467586288707;391.350942728007;117.633819357118;461.482824203582;121.233249434524;1046.87710848625;268.680833845519;21.0478480775906;61.7882131238356;21.4769639237209;2132.07027117549;22.0;19.0;24.0;26.0;18.0;22.0;0.0;0.0;0.0;0.0;0.0;2573.0;1.0;0.0;0.0;0.0;1.0
29056;411.486160649087;235.89666082508;418.562000512762;434.702223079087;326.345090659685;154.461271787164;17.5465924871317;1849.0;1822.99999999999;190.458649921296;620.043855061016;292.267851882859;63.8071645927256;275.019986994944;62.8239844261854;777.555589562892;140.584337284804;10.0891750415421;37.7056468008331;5.59158070031955;;21.0;27.0;21.0;23.0;15.0;23.0;0.0;0.0;0.0;0.0;0.0;1582.0;0.0;0.0;0.0;0.0;1.0
29057;442.316143680994;319.376435740761;488.720051623289;729.25022170325;949.936742963144;505.25053674278;50.1498675457811;3332.0;3299.99999999999;570.70931729266;1122.73586759249;350.279184061398;102.176660241932;675.686933763455;108.175422719426;967.739437680649;360.571858330373;18.3295429084199;71.7605777434113;27.1236697393613;2275.0722472495;52.0;62.0;48.0;29.0;33.0;55.0;2.0;8.0;0.0;0.0;0.0;3052.0;0.0;1.0;0.0;0.0;1.0
29058;1128.55940886659;1084.23173858072;1257.95067814086;2187.68234620256;2905.45795380739;1444.6992583431;195.418616058803;9520.00000000001;9143.00000000001;2056.49799091892;3144.90724422825;892.852994291408;370.31857206798;1891.11674288411;303.283728956708;2740.50474912412;902.242836176293;52.837493532667;252.498949486886;83.1842923361524;2014.2856830902;106.0;132.0;126.0;123.0;70.0;135.0;4.0;14.0;3.0;1.0;0.0;9523.0;3.0;1.0;2.0;0.0;2.0
29059;219.305269646967;159.270615891025;205.486457158733;230.69202193435;176.305346551675;61.6186420282832;10.3216467889654;1056.0;1001.0;115.201465084942;312.890866712678;147.280796498858;46.5840949572644;124.048039993338;47.4746940181725;386.734695098416;79.9451522027177;5.0387117700253;23.4618707706362;12.2850255160573;;7.0;16.0;7.0;9.0;6.0;8.0;0.0;0.0;0.0;0.0;0.0;777.0;0.0;0.0;0.0;0.0;0.0
29060;460.818200825062;270.23603939933;507.20349441193;602.714584198123;666.497938345728;226.904044864926;30.6256979548988;2761.0;2568.0;358.49857978054;885.598056052053;350.100918170363;60.4771758021634;475.019962079526;65.0395531027892;925.16413852505;244.457190608812;14.686052146823;81.3795344998263;17.4573091960539;2011.5825275267;47.0;34.0;32.0;29.0;38.0;52.0;0.0;1.0;0.0;0.0;0.0;2618.0;0.0;0.0;0.0;0.0;1.0
29061;1142.0;945.0;1108.0;1281.0;1333.0;539.0;64.0;6092.0;6024.0;815.806629834255;1939.84214680347;795.832675611682;198.95816890292;954.999210734018;244.0;2051.0;572.0;41.0;107.0;31.0;2232.96177137815;83.0;65.0;60.0;61.0;56.0;100.0;5.0;0.0;0.0;0.0;0.0;5389.0;2.0;0.0;0.0;0.0;2.0
29062;186.0;154.0;188.0;268.0;230.0;75.0;14.0;1100.0;1123.0;183.355555555556;322.111111111111;143.711111111111;24.7777777777778;153.622222222222;46.0;390.0;102.0;4.0;33.0;12.0;;17.0;9.0;14.0;10.0;12.0;19.0;0.0;0.0;0.0;0.0;0.0;865.0;0.0;0.0;0.0;0.0;0.0
29063;62.599442016511;35.3983589711626;66.8344856695085;96.7925137053816;108.959515659716;61.4740019525063;7.94168202521369;433.0;434.0;81.3525894706269;131.16656382239;45.16230615911;20.2419290454872;65.7623286177932;12.7597729628428;130.992138525729;35.6506418247822;0.985087230601058;1.97953952125208;2.97401406991919;;4.0;6.0;4.0;3.0;4.0;5.0;0.0;1.0;0.0;0.0;0.0;368.0;0.0;0.0;0.0;0.0;0.0
29064;56.9983341768539;48.3692061009851;67.7276861533313;108.339451775174;127.030287250198;25.8608128765162;4.67422166694094;448.000000000001;448.000000000002;73.5211190262978;136.363369196126;51.3015890716734;5.39533905131217;79.66644107314;12.4160771273521;143.642165425812;53.8613410886876;2.12428620998802;9.75231031906843;4.67422166694094;;2.0;3.0;1.0;5.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;376.0;0.0;0.0;0.0;0.0;0.0
29065;173.0;133.0;181.0;214.0;185.0;55.0;9.0;897.0;896.0;120.0;300.0;120.0;65.0;115.0;38.0;354.0;62.0;7.0;17.0;5.0;;5.0;9.0;10.0;6.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;730.0;0.0;0.0;0.0;0.0;0.0
29066;358.414814046785;244.127733438058;367.430868464404;371.863987894061;345.555580586352;139.268772228474;9.33824334186776;1759.0;1659.0;230.749396791583;549.009253370777;247.21661005108;101.529886330149;200.262756989548;62.7446321090262;674.467743765408;123.458982397808;12.9503872993798;46.2239682525019;13.3531381819071;;23.0;20.0;18.0;13.0;19.0;25.0;0.0;0.0;0.0;0.0;0.0;1475.0;0.0;0.0;0.0;0.0;0.0
29067;152.586475130941;145.502117481197;165.789386418057;292.635167702031;268.469899038725;197.718138784464;36.2988154445838;1343.0;1377.0;280.205527630267;334.927931200149;104.823565472977;64.4818847958526;165.62248093132;47.3391043758447;353.29981322435;102.621180382211;12.0773903745859;56.1438826200221;21.8554676916136;;11.0;10.0;9.0;11.0;8.0;12.0;1.0;0.0;0.0;0.0;0.0;1031.0;1.0;0.0;1.0;0.0;1.0
29068;562.92604864253;348.644561851574;571.376382102577;477.781909098108;394.55211685311;180.261175929014;28.4578055230903;2487.0;2289.0;296.746924357882;718.267128160033;338.568254272763;97.519782331459;292.461225749727;133.823787684763;949.572668939757;185.754839639955;25.0259013674988;45.0295964203269;11.4869624586786;;17.0;27.0;29.0;25.0;12.0;24.0;0.0;0.0;0.0;0.0;0.0;1804.0;0.0;1.0;0.0;0.0;1.0
29069;1396.0;1251.0;1453.0;1653.0;1410.0;959.0;99.0;8010.0;7430.0;1060.50862619808;2355.06837060703;1015.74057507987;278.819169329074;1075.44536741214;390.0;2642.0;676.0;92.0;147.0;29.0;2094.49356318909;69.0;64.0;72.0;48.0;51.0;73.0;0.0;0.0;0.0;0.0;0.0;6686.0;1.0;2.0;2.0;0.0;3.0
29070;85.3482793077346;67.6406944529127;84.0266690726926;112.296070429682;128.452838835643;36.6340132724872;6.60143462884672;531.999999999998;508.0;80.7147748711276;149.277189686617;65.043823777067;14.347657608216;69.8857083013344;20.0702211157488;167.283292974595;43.8982910055417;1.01241918118114;4.01606332768673;0.0;;7.0;9.0;4.0;2.0;4.0;6.0;0.0;0.0;0.0;0.0;0.0;412.0;0.0;0.0;0.0;0.0;0.0
29071;170.0;112.0;188.0;159.0;120.0;49.0;6.0;765.0;725.0;118.380368098159;226.895705521472;88.7852760736196;44.3926380368098;93.7177914110429;29.0;308.0;59.0;7.0;30.0;7.0;;11.0;10.0;10.0;7.0;7.0;12.0;0.0;0.0;0.0;0.0;0.0;664.0;0.0;0.0;0.0;0.0;0.0
29072;235.762564383693;258.604121797198;284.531894614039;531.913614962513;842.323390500875;470.062715041447;53.8016987002393;2684.0;2934.0;833.703713486145;722.315361016634;178.154956226836;114.04083051278;430.119574277018;86.8236794799533;610.494548356674;203.135811606418;24.4009616955008;78.6448304548517;25.0758086049614;2131.38445090551;15.0;25.0;26.0;24.0;11.0;20.0;0.0;0.0;0.0;2.0;0.0;2498.0;2.0;1.0;2.0;0.0;1.0
29073;150.666195636744;84.771296364105;162.942702641433;184.796761124894;253.663905929347;119.382159254542;9.77697904893516;957.999999999996;956.0;192.3634980533;283.657261298003;95.1307206684407;49.6894879249027;138.83705270466;28.5682669741779;272.101717931404;93.162873475777;5.92837043026966;26.5973060947332;10.7624047953987;;12.0;12.0;6.0;9.0;7.0;13.0;0.0;0.0;0.0;0.0;0.0;778.0;0.0;1.0;0.0;0.0;0.0
29074;194.0;145.0;215.0;233.0;153.0;55.0;5.0;1016.0;1007.0;166.166666666667;287.015151515152;130.919191919192;20.1414141414142;135.954545454546;60.0;383.0;83.0;3.0;25.0;11.0;;8.0;7.0;8.0;4.0;7.0;9.0;0.0;0.0;0.0;0.0;0.0;806.0;0.0;0.0;0.0;0.0;0.0
29075;2811.92694501722;2409.99405974253;3063.61574125098;2965.18055259393;2716.93238629384;1262.26768613373;171.082628967761;14466.0;13414.0;2245.94273233773;4352.06833912314;1970.06946157887;374.944413698653;2011.4424954965;689.463623569179;5488.12461236747;1039.53726580257;85.2686381350148;330.690854241295;72.1866354249861;2579.82803036603;204.0;161.0;168.0;146.0;140.0;234.0;1.0;0.0;0.0;0.0;0.0;11727.0;2.0;0.0;2.0;0.0;3.0
29076;1075.5139865535;656.866854458182;1075.5125877855;866.817481196844;747.879008249019;291.230130799415;19.1799509575369;4436.0;3934.0;422.893728110991;1399.6881093917;722.747628007415;152.365775760095;529.687416698932;197.145290447333;1749.82931717232;354.168627441739;18.4824272876862;57.830031796676;18.851167953296;2007.12204186938;38.0;48.0;49.0;35.0;26.0;43.0;0.0;1.0;0.0;0.0;0.0;3506.0;0.0;0.0;0.0;0.0;1.0
29077;310.739082684559;203.295592586946;291.782218075331;414.362480483168;469.453675944063;264.004330278321;20.3626199476083;2002.0;2026.0;348.859796577232;596.637147078843;204.978046504368;84.3760517468361;307.283048827639;48.1885676404165;580.406436324848;165.183496085109;14.7703862445951;40.7119598092565;16.1228573230969;;25.0;19.0;22.0;23.0;16.0;31.0;0.0;1.0;1.0;0.0;0.0;1682.0;0.0;0.0;1.0;0.0;1.0
29078;399.0;242.0;426.0;469.0;332.0;151.0;16.0;2020.0;1959.0;271.333333333333;613.012345679012;271.333333333333;75.3703703703704;266.308641975309;64.0;782.0;172.0;11.0;47.0;14.0;2181.46903063646;18.0;26.0;18.0;30.0;15.0;19.0;0.0;0.0;0.0;0.0;0.0;1656.0;0.0;0.0;0.0;0.0;0.0
29079;178.203194850471;133.695039319297;189.721591321098;265.580744216862;275.263610491708;132.792544880803;19.7432749197605;1333.0;1298.0;223.964596122052;358.39502352802;126.623712712774;38.827210270184;192.944100545063;37.3211261719623;384.245544431132;89.5685984131764;8.45812372046202;29.4059989544769;7.27354246006586;;13.0;16.0;11.0;11.0;12.0;15.0;0.0;1.0;0.0;0.0;0.0;1045.0;0.0;0.0;0.0;0.0;0.0
29080;430.056189897527;241.572263829354;440.955454624997;477.872137965245;427.317385945955;184.540548336774;17.6860194001464;2230.0;2173.00000000001;314.386072870618;678.131811213971;303.53515183092;49.8574319007616;324.739227482289;58.2488198838681;839.659910592433;156.39801377701;18.8858643898009;69.7471828944035;12.4300543390009;2250.14585264625;27.0;21.0;15.0;21.0;21.0;30.0;0.0;0.0;0.0;0.0;0.0;1897.0;0.0;0.0;0.0;0.0;1.0
29081;86.8487046717291;101.84551124645;150.173966677037;253.555362946771;448.863928964206;281.464199862247;97.2483256315596;1490.0;1604.99999999999;353.701718626746;376.212014777895;65.9298823554957;62.7480875239958;247.534044898404;28.4519462022348;272.463516887125;140.368220562368;6.7834264329991;36.4624091960512;13.2883614378162;;21.0;18.0;13.0;11.0;16.0;24.0;2.0;2.0;0.0;0.0;0.0;1013.0;1.0;1.0;1.0;0.0;1.0
29082;34.1015577663951;42.3684637884046;48.5652721635456;101.530898473069;150.777122181857;71.4714485426521;8.18523708407695;464.0;507.0;113.467005468042;142.88519008786;40.5343036568169;15.3574422732011;86.993444157842;11.1460859730621;108.305722513332;45.7462483472203;2.02725050775823;13.1737334436756;7.12203341751974;;1.0;1.0;4.0;7.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;451.0;0.0;0.0;0.0;0.0;0.0
29083;15.1486739314747;21.333059998872;24.2570440469691;74.4448918580085;93.0832127566388;48.2258812588474;3.50723614918938;244.0;189.0;122.735370089091;67.5291949619384;13.9509365761403;0.0;53.5782583857981;4.22128360963572;64.6428522296764;38.47300430579;0.900654463754172;7.11537336629785;3.22327183415771;;2.0;0.0;1.0;3.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;243.0;0.0;0.0;0.0;0.0;3.0
29084;9.3375;9.3375;9.3375;39.425;70.55;21.7875;6.225;132.0;204.0;53.5483870967742;48.1935483870968;10.7096774193548;5.35483870967742;32.1290322580645;3.1125;32.1625;11.4125;1.0375;4.15;5.1875;;2.0;1.0;3.0;4.0;2.0;4.0;0.0;1.0;0.0;0.0;0.0;224.0;0.0;0.0;0.0;0.0;0.0
29085;92.0;56.0;103.0;112.0;244.0;121.0;17.0;746.0;748.0;197.350993377484;207.218543046358;54.271523178808;39.4701986754967;113.476821192053;16.0;182.0;51.0;5.0;18.0;4.0;;7.0;7.0;7.0;5.0;7.0;7.0;0.0;3.0;0.0;0.0;0.0;722.0;0.0;0.0;0.0;0.0;0.0
29086;330.598789120845;198.935071814102;315.441762916086;295.475292381236;215.796935123293;66.0734420368186;4.67870660761988;1429.0;1364.0;173.717518308411;402.644653726433;205.97015795191;68.189047637264;128.485448137259;35.4730263029404;575.38556195125;91.0055683719552;5.9995051039043;28.121599019172;2.93800750543337;;12.0;11.0;17.0;15.0;9.0;13.0;0.0;0.0;0.0;0.0;0.0;1085.0;0.0;0.0;0.0;0.0;0.0
29087;126.644438247837;92.360659887092;141.936740240711;165.614029934853;159.867651281647;65.624222681747;0.952257726112586;719.000000000002;733.999999999997;96.6061029389052;229.264162596959;96.0880208355077;29.9920359332731;103.184105828178;31.6518962604179;256.788351430852;69.0464780691206;7.95074254621333;19.509368403954;9.6374256766615;;8.0;18.0;10.0;10.0;4.0;11.0;0.0;0.0;0.0;0.0;0.0;579.0;0.0;0.0;0.0;0.0;0.0
29089;149.873802288072;122.037916558684;140.639478738112;189.079358639162;206.507562590378;60.9916935123379;8.87018767325396;899.999999999996;940.0;132.106684366811;266.988211303597;101.446803970193;29.2282279300943;136.313179403309;41.8996216298383;302.280495524334;62.8708870746904;7.78857188309468;23.4858084181586;3.93086195258791;;5.0;8.0;10.0;5.0;5.0;7.0;0.0;0.0;0.0;0.0;0.0;693.0;0.0;0.0;0.0;0.0;0.0
29090;124.89670938167;86.1043032122462;128.753525178097;161.801624170705;214.076107440442;78.5515492943597;3.81618132248026;813.999999999997;816.0;89.5946145472752;252.327143281151;101.863741029504;29.095334347646;121.368067904001;16.1210352046391;240.996292168173;85.846769784817;2.99330862641289;18.7818868663732;5.81849014098763;;10.0;11.0;6.0;10.0;8.0;12.0;0.0;0.0;0.0;0.0;0.0;702.0;0.0;0.0;0.0;0.0;0.0
29091;220.832305355218;178.537447630568;229.70208781313;437.232859128353;616.104548774947;317.522854675466;28.0678966223179;2163.00000000001;2257.0;439.821051329636;607.410414597692;176.046613695902;71.2816875051447;360.082113396644;61.6272414864964;537.534609233109;157.506743901402;9.28478943614718;47.8781281477314;14.0611800504025;;17.0;15.0;21.0;19.0;14.0;19.0;0.0;2.0;0.0;0.0;0.0;1840.0;1.0;0.0;0.0;0.0;1.0
29093;345.424691356578;222.466569288909;309.839542325875;271.245343317271;200.687668596172;62.1151682385207;6.22101687667348;1466.0;1388.0;131.206888813454;398.418905149564;210.231027507206;50.0049540980442;138.182923544315;71.8625150497694;548.458566735654;75.5709471712068;16.0137175105302;36.1746367100319;6.22101687667348;;8.0;16.0;10.0;9.0;7.0;10.0;0.0;0.0;0.0;0.0;0.0;966.0;0.0;0.0;0.0;0.0;0.0
29094;107.116982181162;90.031658157004;118.435463198459;156.993687729858;116.062938558513;65.2987185805851;6.06055159441836;699.0;714.0;76.9094858554077;211.741116041344;89.9593264792588;35.4509179878124;86.3308715742732;23.7158373852136;236.563954556896;65.7822613339297;0.981401161378242;13.7876138347053;4.00183764750944;;6.0;5.0;4.0;11.0;5.0;8.0;0.0;0.0;0.0;0.0;0.0;572.0;0.0;0.0;0.0;0.0;0.0
29095;364.952351434461;222.607736666771;381.837866969622;288.262466674637;212.898808497863;59.5958133938394;6.84495636280687;1420.0;1330.0;119.261716304715;469.656395707485;259.015598625214;43.8403736287818;166.800423453489;60.290554742903;636.053482773606;115.095180144154;4.80072729257131;26.8733000874918;6.80744862699987;;13.0;11.0;15.0;14.0;11.0;15.0;0.0;0.0;0.0;0.0;0.0;1114.0;0.0;0.0;0.0;0.0;0.0
29097;383.465270460087;274.817722567026;348.610452873927;430.791718545838;421.829792155319;134.163603616927;10.3214397808757;2079.0;2044.00000000001;255.746380700264;602.995745066976;229.473138083932;89.7951084376228;283.727498545421;91.3761365294803;683.121852078772;146.233788312106;10.8172789340885;61.7605745240388;9.24255518790936;;21.0;15.0;10.0;15.0;16.0;23.0;0.0;0.0;0.0;0.0;0.0;1587.0;0.0;0.0;0.0;0.0;0.0
29098;328.212349267791;267.221788833444;347.275602940948;422.661614716264;533.894326936956;264.195463621215;12.5388536833836;2094.0;2040.0;400.262855058254;643.755294271267;241.254787865048;60.7536221609412;341.746884245277;78.069273701241;634.130988997322;146.005913322482;20.1058713234085;53.9456808683864;23.7198638733159;2297.04722209735;27.0;19.0;10.0;18.0;21.0;31.0;0.0;0.0;0.0;0.0;0.0;1956.0;0.0;1.0;0.0;0.0;1.0
29099;177.168720171406;109.692665857802;158.238418287771;160.338538372292;156.852008685736;51.5903438337074;1.11930479128479;846.999999999999;777.0;94.7244251337307;233.696650426565;113.508960297121;36.0864501096653;84.1012400197789;31.0468277947646;286.130025892096;60.2081619069328;6.81654195032358;13.6870580240363;5.13016344941685;;9.0;5.0;6.0;8.0;7.0;9.0;0.0;1.0;0.0;0.0;0.0;717.0;0.0;0.0;0.0;0.0;0.0
29100;84.1239168509386;63.1261562591631;85.5236898910901;87.4542658341767;55.1700662910649;30.6019048735668;0.0;425.0;433.999999999999;37.5518901139135;125.758736797503;63.6471998702831;15.4012496776084;46.7102872496116;12.6658242586579;169.996896063076;22.2684684124005;0.983393049671175;8.06774194804303;0.0;;2.0;3.0;4.0;5.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;329.0;0.0;0.0;0.0;0.0;0.0
29101;479.0;431.0;478.0;924.0;928.0;391.0;64.0;3559.0;3603.0;642.314325452017;1088.92350486787;401.44645340751;130.470097357441;557.006954102921;131.0;1106.0;385.0;25.0;74.0;35.0;1872.09819973768;40.0;36.0;48.0;38.0;31.0;42.0;2.0;2.0;0.0;0.0;0.0;3162.0;0.0;0.0;0.0;0.0;1.0
29102;156.15359039272;131.815174499344;147.341365048661;204.309583728855;240.316312252741;89.0009791725667;13.0629949051121;926.0;1004.0;185.65839225189;283.690725823591;85.0994700522917;47.3093551305742;161.99050001703;36.9834367256367;293.861584691629;76.1020873585609;5.17762676499467;41.8766306767681;11.1074181961779;;6.0;12.0;10.0;10.0;5.0;6.0;0.0;1.0;0.0;0.0;0.0;750.0;0.0;0.0;0.0;0.0;0.0
29103;2613.39530698425;2710.53448501227;2794.90364264958;3341.8271915117;2794.78348928672;1750.41959390649;321.13629064899;15836.0;15148.0;3522.09976082925;4211.6553861962;1622.97523153394;772.163909714465;1828.32553716179;707.384715109865;5524.75924767066;1145.92465421185;149.881703952084;451.75470707031;105.406818955988;2195.43321371983;168.0;142.0;135.0;128.0;119.0;194.0;3.0;0.0;0.0;0.0;0.0;11382.0;2.0;0.0;2.0;3.0;6.0
29104;39.0;20.0;51.0;63.0;113.0;41.0;8.0;332.0;341.0;75.0;95.0;30.0;5.0;60.0;4.0;96.0;34.0;0.0;12.0;5.0;;2.0;6.0;8.0;4.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;314.0;0.0;0.0;0.0;0.0;0.0
29105;1720.84062537621;1488.91667059142;1678.57301404916;1879.53069716498;1494.8028667962;795.764090176036;138.57203584597;9123.00000000001;9175.99999999999;1724.97935303561;2458.48367094691;990.73899181044;407.972366982757;1084.15530532086;492.201437536629;3188.21841941371;587.316164007822;103.615206312682;342.696595009535;65.3487911894784;2224.97875507153;109.0;87.0;104.0;75.0;80.0;141.0;2.0;0.0;0.0;0.0;1.0;6753.0;3.0;0.0;2.0;2.0;3.0
29106;409.574214242736;259.650687761507;389.504043701505;420.865458986726;289.892429735326;92.0238247819524;12.4893407902424;1836.0;1714.00000000001;220.241872030422;550.524186101756;261.712628461361;56.2006642516222;237.633757254094;77.0349593017349;737.373819271727;134.650187364382;15.1272400167686;42.5783303291601;7.17838687175231;;21.0;9.0;15.0;20.0;17.0;24.0;0.0;0.0;0.0;0.0;0.0;1426.0;0.0;0.0;0.0;0.0;0.0
29107;204.223792072099;127.718100753129;188.521702430345;208.774814206324;120.196248996197;57.4865964671385;3.07874507476719;874.0;831.000000000001;117.82560786119;267.300176475594;133.855995734701;15.4132415029045;118.030939237989;38.101315077629;355.207257705489;80.1475241819495;11.326924961182;22.639529089661;7.19387320092281;;8.0;13.0;10.0;8.0;7.0;9.0;0.0;0.0;0.0;0.0;0.0;738.0;0.0;1.0;0.0;0.0;0.0
29108;251.87573410943;188.648780794677;281.482378063035;317.790050743278;291.490302495869;127.712956294187;17.9997974995283;1419.0;1344.0;214.150100361954;427.762747818024;176.664046370125;70.028955627795;181.069745820104;67.430057256887;526.872117470136;102.547638701505;16.4757042811619;33.6934666556897;11.6228432554391;;21.0;10.0;11.0;12.0;17.0;25.0;0.0;1.0;0.0;0.0;0.0;1176.0;1.0;0.0;0.0;0.0;1.0
29109;201.048041513987;159.250203860901;212.694465830729;303.895577386943;426.176247056111;227.963597116577;16.9718672347533;1479.0;1439.0;278.512773248909;480.381266151167;147.860524527481;68.3601339562356;264.160607667451;42.3411364282571;414.075448739371;131.696402298236;8.11456104428578;29.5839227890887;15.2684551388172;;14.0;18.0;14.0;10.0;10.0;17.0;1.0;1.0;0.0;0.0;0.0;1373.0;0.0;0.0;0.0;0.0;0.0
