CODGEO;P22_POP;P16_POP;SUPERF;NAIS1621;DECE1621;P22_MEN;NAISD24;DECESD24;P22_LOG;P22_RP;P22_RSECOCC;P22_LOGVAC;P22_RP_PROP;NBMENFISC21;PIMP21;MED21;TP6021;P22_EMPLT;P22_EMPLT_SAL;P16_EMPLT;P22_POP1564;P22_CHOM1564;P22_ACT1564;ETTOT24;ETAZ24;ETBE24;ETFZ24;ETGU24;ETOQ24;ETTEF124;ETTEFP1024
01112;477;414;4.64;46;13;181.860477881703;8;2;199.116327881703;181.860477881703;12.1806;5.07525;140.331343211601;167;s;25520;s;78.4293047876453;55.6963083581226;101.573966514114;318.532746018459;15.3654308559261;272.533999432836;15;1;2;2;8;2;13;0
01113;815;825;21.64;56;32;345.577536140457;11;2;390.806289257182;345.577536140457;11.0559174285327;34.1728356881919;238.810322115697;345;s;23170;s;129.784326385057;74.4922645226449;132.149695743251;507.107862355455;36.885183121321;427.188194617692;22;9;1;2;8;2;15;4
01114;676;620;11.66;43;105;247.049422261479;9;20;286.731846503904;247.049422261479;26.1323281596453;13.550096082779;192.400202517068;238;s;30140;s;138.244263633701;114.869582701164;195.70919915806;354.399259054393;30.3799125195426;286.928196711341;13;0;0;2;7;4;11;2
01115;1357;1331;18.17;102;31;585;16;7;633;585;17;31;405;562;s;24350;s;245.513664281542;176.640154318356;245.820126007146;884;35;744;40;5;4;9;18;4;31;5
01116;489;500;14.18;25;33;229.187669090188;3;2;315.720390627325;229.187669090188;55.3406940063087;31.1920275308285;184.253542196276;212;s;23210;s;46.8948367893065;31.3342956632104;42.5083665257313;264.530379711813;22.9391023761261;206.029588836781;10;2;1;3;2;2;7;0
01117;148;146;7.2;7;4;56.8476821192053;2;0;84.8476821192053;56.8476821192053;23;5;43.1258278145695;59;s;22900;s;10.8013245033113;0.980132450331126;7.94557823129252;79.3907284768212;6.86092715231788;68.6092715231788;1;0;0;0;0;1;1;0
01118;1315;1255;31.59;70;127;513.689255599381;16;23;708.506117328858;513.689255599381;121.760538580923;73.0563231485538;388.831952801326;454;s;27120;s;311.292907097784;251.165201264381;266.356587590718;812.004645513008;28.4943855840647;624.376770020896;29;4;5;6;11;3;21;3
01121;116;113;5.45;7;4;49.4260869565216;0;1;66.0927536231883;49.4260869565216;13.8888888888889;2.77777777777778;38.3304347826086;45;s;24470;s;15.8938649821802;11.8590823734846;20.9811482288977;75.6521739130433;8.06956521739128;65.5652173913041;5;1;1;0;2;1;3;1
01123;1165;1118;9.85;61;51;472;8;5;516;472;14;30;423;462;s;25480;s;210.085699729429;175.9790033248;191.675626981119;691;34;563;23;0;3;4;11;5;18;4
01124;704;662;19.56;43;40;322.086283655485;9;7;393.777281222395;322.086283655485;33.3211678832119;38.3698296836985;249.221322300508;314;s;23440;s;67.0128338392116;35.1686949425634;67.1358797298252;423.290423887478;33.0540073200601;348.008240982515;16;2;0;0;12;2;14;1
01125;587;625;22.69;36;22;272.780681702082;2;2;369.780681702082;272.780681702082;48;49;218.041282584169;278;s;24010;s;90.3624725004984;73.6981756649261;140.876567083182;365.489532014763;32.3423711928333;282.839560828981;16;6;3;1;4;2;11;2
01127;513;505;14.82;22;12;232.376577568734;2;3;287.511280765081;232.376577568734;44.5769940736423;10.5577091227048;194.017631172321;228;s;24080;s;38.0400711620434;14.7530654223853;32.776485128284;298.751948256225;23.2174167861883;242.818756646088;14;3;3;1;6;1;11;1
01128;293;310;9.06;15;10;134.145856014005;4;2;156.145856014005;134.145856014005;6;16;101.709292384959;134;s;22520;s;43.3699851048968;30.7287593477535;93.1994622342949;172.834591068581;19.3837592534693;140.151313226826;6;2;0;0;2;2;6;0
01129;316;263;13.23;27;9;125.778316811648;6;0;137.0264371124;125.778316811648;3.06766917293232;8.18045112781952;114.490991654535;123;s;26820;s;21.4905772053308;10.136004661824;29.2039594275814;172.530045107236;9.2643257962977;137.904433411632;4;1;0;0;2;1;2;0
01130;2393;2263;25.98;161;72;953;32;8;1016;953;17;46;733;938;57,0;24120;s;439.655326048327;336.979815124583;431.875572383335;1494;65;1231;45;4;9;13;16;3;32;8
01133;384;393;7.93;19;23;174.212509408583;2;1;219.212509408583;174.212509408583;28;17;131.75519963441;169;s;23660;s;24.8356790831207;10.0902437839692;29.2875651536385;238.587276962114;17.294755602258;186.630659618274;5;0;1;1;1;2;5;0
01134;1844;1734;12.12;110;59;768;14;7;795;768;9;18;617;754;s;24310;s;499.843456018343;423.986556778932;491.619402051326;1119;60;903;43;1;8;10;22;2;29;12
01135;2354;2126;27.47;102;36;946.399975141287;16;5;1063.26620073348;946.399975141287;65.5159143471402;51.3503112450558;677.09080334627;796;56,0;44040;10,0;411.647362833914;322.184140347467;389.00417539416;1542.73125077022;85.7267881268989;1297.5850924192;51;4;2;8;30;7;33;9
01136;951;855;11.84;63;37;370.844692060969;6;4;418.948189341845;370.844692060969;14.9655324873834;33.1379647934918;309.840978219553;376;s;25850;s;60.1525202122139;35.8225852070657;54.1052629247537;607.933023488771;39.4142565708062;476.742978390078;10;1;1;3;3;2;8;2
01138;3416;3517;29.66;273;170;1557.09261262536;34;39;1857.08218426903;1557.09261262536;106.013364513927;193.976207129739;902.198302991865;1474;49,0;21730;13,0;1621.68842966871;1468.29254699813;1876.29297444642;2024.42847111601;193.503201966427;1530.25326040887;84;1;11;9;52;11;58;19
01139;462;443;23.94;21;27;210.692272175613;4;6;273.847908926406;210.692272175613;25.883457684751;37.2721790660414;164.012199953067;195;s;19790;s;79.8974778729548;37.6472530246155;95.3682948719982;254.247861520709;14.7686112470617;193.081262354787;14;5;2;3;1;3;11;1
01140;805;770;12.41;58;62;317.127379547767;9;8;330.226155187063;317.127379547767;5.2395102557184;7.8592653835776;246.513682801546;306;s;26220;s;139.013554299015;107.631587187293;104.068033713288;478.05645455008;25.2109972793988;391.190792394356;20;3;2;3;10;2;17;1
01141;423;436;4.87;16;22;181;2;3;214;181;17;16;164;180;s;25670;s;20.8758627317143;10.8758627317143;20.9817700470173;254;18;193;6;0;0;2;2;2;4;0
01142;4741;4706;6.65;368;126;1887;46;20;2040;1887;17;136;1259;1856;64,0;25320;9,0;2752.46517434474;2445.40197469537;2549.96904044717;2998;190;2367;203;0;29;27;133;14;138;51
01143;10300;9465;33.88;552;310;4658.8873389705;85;66;6564.81936065717;4658.8873389705;1319.12796344799;586.804058238683;2710.95361106247;4130;64,0;46650;8,0;2047.09338022088;1619.50064037322;2215.34517492526;6381.48860132266;395.012830765625;5187.28190946341;248;3;8;9;195;33;202;29
01145;1225;1164;29.1;78;43;515.561342950182;6;7;592.873609954766;515.561342950182;35.245298193266;42.0669688113175;368.323159687273;514;s;24100;s;166.099088223173;95.8507234875017;165.179908130721;755.879651411746;33.9534663754045;606.713278618361;35;6;1;8;17;3;27;2
01146;453;431;4.78;19;15;170.294613721362;4;2;185.954427144059;170.294613721362;4.1759502460526;11.4838631766447;139.949084089892;165;s;24550;s;22.4905211360528;15.2556332889028;35.1101171877347;292.897626091532;13.5794683716391;228.591066132452;5;2;0;1;1;1;4;1
01147;540;483;15.2;40;22;224.435648189162;5;3;265.043026318279;224.435648189162;21.498023715415;19.1093544137022;171.020879413949;220;s;21490;s;73.0944614485655;33.1143338334384;77.8830377589888;318.781900502303;19.5026928839608;256.258384347845;14;3;2;2;5;2;9;0
01148;2013;1846;18.11;110;76;862.214747467123;13;11;986.996270923323;862.214747467123;29.2697400699729;95.5117833862273;567.467472438321;802;s;23960;s;232.796666198389;177.026725759718;284.972055552598;1213.96922144233;64.1406693289442;890.442526703685;43;2;12;5;18;6;37;3
01149;1108;1053;5.26;60;25;464.13135392106;7;9;501.868704616494;464.13135392106;17.3387827519565;20.3985679434782;365.865950091266;454;s;27910;s;54.5119262652436;40.2980020511913;63.0760357220615;707.174763739716;51.8563276932257;543.226665156225;6;0;0;2;2;2;6;0
01150;215;217;7.78;16;8;92.4299065420559;2;0;120.351076281407;92.4299065420559;15.5117609663064;12.4094087730451;69.3224299065419;92;s;23580;s;33.8154995254453;20.832490964232;35.4738984620422;145.677570093458;9.04205607476634;123.57476635514;11;4;2;0;3;2;11;0
01151;1144;1157;20.72;73;55;513.43371029965;10;7;623.079632803809;513.43371029965;47.1374993943113;62.5084231098476;454.936990178738;517;s;24570;s;101.862956834947;67.7413710802985;107.710415785924;676.927779855149;31.2225058948862;547.431194606933;23;3;3;6;8;3;16;3
01152;774;760;28.09;43;37;335;10;9;453;335;65;53;291;299;s;28070;s;76.9400715489893;44.9731988894224;75.1256072303894;510;25;421;11;1;2;1;4;3;11;0
01153;2227;2172;16.44;108;34;855.765807245835;27;9;976.235322050807;855.765807245835;67.418719294526;53.0507955104467;638.495667073968;758;63,0;49930;s;188.22677823555;133.827077167713;180.937242865319;1417.78174799594;89.1824340678101;1184.34840294811;17;3;0;1;9;4;11;5
01155;143;145;12.08;4;8;71.5000000000002;1;3;100.323529411765;71.5000000000002;22.6470588235296;6.17647058823534;58.4084507042255;63;s;23720;s;24.4203574458654;13.3499349106541;19.879132780004;89.6267605633806;3.02112676056339;68.4788732394368;6;2;0;0;1;3;6;0
01156;905;801;11.22;47;25;339.599408936414;8;5;372.779508027989;339.599408936414;8.29502477289374;24.8850743186812;289.104316193724;321;s;26730;s;130.052046826291;93.218144662927;91.3617901715698;544.599154483684;15.966575109149;453.930958266387;13;1;0;6;4;2;12;1
01157;2524;2203;8.22;134;65;1041;25;10;1139;1041;58;40;843;977;62,0;27070;s;778.684840504219;596.914178882504;463.051724157898;1508;60;1215;127;4;28;27;62;6;94;23
01158;1065;1013;14.28;46;15;446.318995180819;6;6;508.036552432727;446.318995180819;25.7156488549617;36.0019083969464;331.391940321632;383;s;37990;s;49.9272764237466;37.7919468550563;47.8106937765808;705.097655143537;45.6535191164174;577.038125622961;11;0;0;2;4;5;9;1
01159;3388;3254;14.91;222;178;1485.24087683242;29;38;1607.57585136991;1485.24087683242;16.1765255586766;106.158448978815;947.986634156935;1497;58,0;24360;6,0;1607.47746919274;1431.10995056709;1527.49361225165;2075.85940982302;125.607865292768;1696.87540876749;127;8;17;18;76;8;90;29
01160;11530;9637;4.78;583;163;5473.46312806344;125;33;6832.70979196994;5473.46312806344;1115.96748393343;243.279179973074;2101.86569177079;3704;42,0;27220;23,0;3313.57826104853;2805.44929930606;3625.90525669607;7843.84228616298;798.239677590213;6358.54374178991;346;1;9;14;273;49;248;63
01162;64;69;2.79;4;2;25.6;0;0;40.3188703465982;25.6;11.5648267008986;3.15404364569961;22.6461538461539;s;s;s;s;14.9158837886917;9.06058499853176;11.181881463975;39.3846153846154;1.96923076923077;31.5076923076923;5;2;0;0;2;1;5;0
01163;2024;2062;40.36;121;138;881.668340967048;13;20;994.693349699576;881.668340967048;25.4560830478668;87.5689256846616;682.422695263348;865;52,0;23810;s;283.202319110915;180.790622955458;303.895273375513;1208.99008441296;58.2909680985376;981.713150073959;52;15;5;8;21;3;47;2
01165;1593;1574;13.56;88;39;607.069170763379;15;7;644.89186645583;607.069170763379;17.3779953181528;20.4447003742974;529.132404763057;593;s;26140;s;167.960701636166;122.34584141693;155.418610866423;992.771558134426;34.8605223793446;811.588852163918;23;2;1;7;10;3;17;4
01166;2547;2334;7.98;156;65;1033;26;13;1060;1033;6;21;804;1011;65,0;27060;s;354.378751887414;259.104923578695;326.485550157761;1632;68;1337;64;2;7;15;35;5;47;9
01167;685;654;8.57;33;16;285.1591658748;3;8;317.092847109851;285.1591658748;13.0100182809468;18.9236629541045;243.260497900116;292;s;24530;s;80.3830731375729;58.6510558966903;43.5037711201475;415.828700794925;14.9052009429246;334.096106785227;16;0;1;4;9;2;13;1
01169;675;600;4.08;46;10;267.987646852756;11;3;290.328882137388;267.987646852756;19.1496302439697;3.19160504066162;229.475954519286;271;s;25500;s;45.7371463711453;28.5773484905651;44.8845513003315;436.49564666961;18.6252841119337;376.912848932878;11;0;1;3;5;2;11;0
01170;1048;1039;4.69;62;25;394.053498367426;6;2;415.967641189177;394.053498367426;5.217653052798;16.6964897689536;326.369647347838;382;s;24070;s;193.337928423664;155.993995575429;174.94500724705;712.25679270681;46.1412922061594;565.190389607114;28;0;6;10;8;4;18;9
01171;843;891;3.31;45;23;337.07748471941;6;7;355.936425208105;337.07748471941;3.42889827067183;15.4300422180232;259.019843545913;315;s;25370;s;86.7530282103427;62.8771376307528;128.137414742181;528.94886528799;36.4655196793044;406.165315522234;13;0;5;2;5;1;9;3
01173;13455;12652;32.02;1163;414;6143.43037264649;184;70;7053.60466775282;6143.43037264649;418.979842850959;491.194452255369;2704.11001024411;5068;60,0;35280;10,0;2958.57165756924;2463.02504781231;2871.91528715343;9371.05569784594;911.580124841775;7951.03922632212;209;1;12;23;139;34;157;39
01174;174;180;9.39;8;14;77.1136363636364;0;4;130.212227912932;77.1136363636364;44.9295774647883;8.16901408450696;62.2840909090909;70;s;26560;s;41.1224722988371;26.2748657983536;39.2395077719296;110.727272727273;4.94318181818182;88.9772727272728;8;1;0;3;3;1;5;0
01175;782;861;6.88;46;26;353.204289758255;9;4;396.02929377561;353.204289758255;8.35609834484968;34.4689056725049;240.68613470958;349;s;22580;s;173.424327054992;147.348477427462;197.397617100318;483.529080333801;34.8225690557613;368.777835387363;16;0;4;1;9;2;12;4
01177;186;174;7.13;9;8;84.3606557377048;0;0;116.618720253834;84.3606557377048;19.1532258064516;13.1048387096774;72.1639344262294;84;s;24680;s;10.9537018589215;5.8881280884297;8.9019084811682;103.672131147541;6.0983606557377;81.311475409836;2;0;0;0;1;1;1;1
01179;1909;1881;14.87;91;92;870.51757064971;19;14;925.040222583412;870.51757064971;19.5458563535912;34.9767955801106;662.006738329468;846;s;24460;s;551.950987377672;486.377691116281;516.870135104827;1141.45808463284;59.2020555164392;880.744512893165;40;2;3;9;21;5;29;5
01180;873;808;7.5;31;21;351.948616934351;8;5;475.778404168393;351.948616934351;84.6170212765956;39.2127659574468;279.772893973026;318;s;55340;s;83.1922262055038;46.4165521200443;113.529282907027;538.021848817713;33.1745420461055;426.942956901763;21;1;0;0;12;8;18;1
01181;1216;1223;6.32;52;72;456.25780973397;6;14;478.715022904371;456.25780973397;7.14547691785466;15.3117362525457;367.081134098425;447;s;25220;s;809.476716931678;760.841720052875;860.37580556366;735.498354466333;45.8457017127469;566.0680483708;52;1;25;6;17;3;31;19
01183;1503;1435;4.51;86;43;590;17;7;642;590;14;38;498;573;s;25240;s;548.47525154007;429.020342574411;489.241436199511;926;36;731;81;1;28;11;33;8;58;19
01184;754;784;21.6;31;35;345.468988188905;6;11;521.825577336193;345.468988188905;121.937984496124;54.418604651163;280.92304890158;364;s;24580;s;82.0031152680246;55.8628882600698;86.6053444354526;453.396888230332;23.9768641823912;374.831422031806;16;2;2;2;8;2;12;1
01185;4790;4845;106.11;206;468;2225;25;70;2923;2225;323;375;1220;1978;54,0;23080;11,0;2234.41615084678;1948.56490975022;2225.6446244124;2761;161;2063;153;11;8;23;85;26;117;31
01187;777;879;121.88;28;54;394.396327632406;8;4;768.636746163599;394.396327632406;291.427004913574;82.8134136176188;300.60296192454;322;s;23000;s;239.800468607273;162.17320591429;288.713831718075;468.96572813156;30.8845676320231;357.143633303676;41;7;5;2;22;5;28;4
01188;696;615;20.37;48;30;250.623194445117;6;5;269.757470063491;250.623194445117;9.06360424028262;10.0706713780918;212.374217798845;249;s;24070;s;78.9746630688079;41.2109673925775;79.9269650727077;431.070268345818;21.2268549807789;358.325950071207;18;6;1;4;5;2;15;0
01189;1123;1147;29.61;68;31;473.031140871054;2;5;604.865112061863;473.031140871054;49.054500908208;82.779470282601;315.823108884894;434;s;28040;s;137.499748453342;119.257076569737;162.917995714192;737.955773280699;49.5160017886886;601.362779217468;17;2;3;3;7;2;12;2
01190;92;98;13.44;3;12;45.5157894736842;0;1;98.7116657623441;45.5157894736842;50.0667070952093;3.12916919345058;34.8631578947368;s;s;s;s;14.6539817385618;4.0013501596144;16.42415176693;53.2631578947368;2.90526315789474;39.7052631578947;4;1;0;0;2;1;2;0
01191;159;162;13.04;9;11;76.5555555555556;4;2;95.3674367436744;76.5555555555556;8.85264997087944;9.95923121723937;60.8518518518519;69;s;24140;s;22.6545075198594;14.8026556680075;26.5546593864505;90.2962962962963;3.92592592592593;83.425925925926;7;2;1;0;2;2;7;0
01192;2262;2257;20.86;139;84;962;23;12;1096;962;19;115;507;934;57,0;23500;s;1480.36192546463;1353.16353005872;1615.95968332647;1473;88;1206;91;4;34;12;38;3;52;31
01193;223;242;7.67;8;10;105.080439732887;0;4;131.845145615239;105.080439732887;18.5294117647058;8.23529411764704;85.4381499601655;97;s;23870;s;30.0655383928277;22.9731679699765;27.7607226572471;132.325724051121;11.0584518805835;94.1181664354048;5;1;0;0;2;2;3;1
01194;6315;6391;4.81;416;373;2685.35968141145;45;66;2875.87528060908;2685.35968141145;16.1283046939789;174.387294503647;1588.79393405227;2598;56,0;24030;11,0;1376.380649545;1109.35633280576;1546.90946345688;3792.38873297288;284.077443206208;2948.9475663031;174;1;29;31;100;13;138;24
01195;1900;1762;18.93;99;173;735;13;29;819;735;26;58;567;716;s;25630;s;383.391615428365;318.67442043751;490.686399507444;1078;45;857;52;3;8;7;27;7;41;9
01196;1276;1166;16.3;70;33;525;20;4;580;525;24;31;397;490;s;23020;s;328.341502351944;268.661891702458;291.035111384127;815;56;666;42;1;5;7;27;2;31;5
01197;384;355;2.43;21;13;181.167503409723;5;1;216.557920588293;181.167503409723;26.5428128839272;8.8476042946424;144.560613252151;177;s;25780;s;28.6786893850591;10.7161273112105;37.3756310892861;219.333698676973;9.91214149014614;181.594918080926;7;0;0;1;4;2;7;0
01198;262;274;16.58;18;8;100.886057107579;2;0;121.219390440912;100.886057107579;12.8421052631579;7.49122807017543;49.9478991656828;98;s;25480;s;37.0606531163816;21.0507916741954;41.6534598273857;168.039599177936;8.00467764290509;141.017148349123;9;4;0;0;3;2;7;0
01199;2209;2181;15.39;135;162;969.926588650725;18;34;1199.18276200707;969.926588650725;107.680929909797;121.575243446545;647.833236130541;979;54,0;23050;12,0;454.180971268994;340.981411290872;467.564651333039;1392.66112975345;115.237164008692;1118.95234895881;38;1;4;4;22;7;24;8
01200;207;212;8.8;5;6;88.392746756028;2;0;106.392746756028;88.392746756028;7;11;53.4072265149827;85;s;23480;s;37.2628746488153;25.6167327819824;26.784935595059;135.086878553728;7.76832385672476;111.75384409777;5;0;0;0;3;2;5;0
01202;7321;7090;27.25;464;406;3396;59;77;3748;3396;79;273;1952;3302;55,0;23820;10,0;2293.72092839782;1936.27935576973;2326.13151020359;4361;322;3406;201;4;15;32;126;24;156;30
01203;1292;1213;10.31;58;44;553;10;4;588;553;1;34;409;542;s;24820;s;298.613981816245;246.333426453201;413.230593293098;774;41;634;30;2;4;6;16;2;18;8
01204;740;712;33.15;47;24;302.447487564673;11;6;470.819757560652;302.447487564673;90.8189819978311;77.5532879981479;246.239488305657;286;s;25910;s;94.1791033922441;48.8685065305686;68.6843624443435;469.359445469152;30.2078343504394;396.260940593043;20;4;0;3;10;3;17;2
01206;265;272;6.59;13;14;118.674666887822;0;5;147.767693203612;118.674666887822;18.5137440191387;10.5792822966507;107.946159170151;115;s;24700;s;15.4103521286088;12.3659692368235;24.5448286410123;167.922219275695;3.26135682439092;144.429033214126;4;0;1;1;0;2;3;1
01207;337;324;20.04;26;3;130.174706688632;6;0;147.739924079936;130.174706688632;7.80676328502416;9.7584541062802;109.444536061906;131;s;27830;s;99.5458242442968;72.2004962198752;62.093347002189;220.280583013876;9.70911544594964;186.239249492414;11;2;0;4;4;1;9;1
01208;138;127;6.3;6;14;67.4666666666665;1;3;97.7607843137254;67.4666666666665;14.1372549019608;16.1568627450981;52.1333333333332;68;s;22170;s;19.9212906405434;17.880225662062;8.94846178087413;76.6666666666665;4.08888888888888;59.2888888888888;2;0;0;0;1;1;1;1
01209;887;719;11.4;66;21;329.071428649416;13;1;398.872908901198;329.071428649416;23.2671600839271;46.5343201678543;244.928805671658;284;s;31670;s;43.6310458250452;27.0172895152801;38.9028722474899;551.563186261521;63.2047440859338;463.124143784123;5;1;0;1;1;2;4;1
01210;236;225;17.63;13;11;117.308927700818;3;1;728.690592497395;117.308927700818;587.600206198331;23.7814585982461;80.4795774762537;109;s;24020;s;137.280479546162;85.9505472139369;151.031583767129;163.499642387909;3.85654701184899;138.414036064952;31;1;2;2;24;2;19;2
01211;1459;1416;31.48;88;56;657.252884567658;13;5;742.108189574643;657.252884567658;34.9404197087585;49.9148852982264;463.11443724994;635;s;24780;s;220.625988160844;161.336184751276;216.119406486173;915.269550051307;40.3690173415521;743.589036188078;35;5;1;4;21;4;28;3
01212;720;727;20.05;52;40;289.015184386523;7;5;356.015184386523;289.015184386523;21;46;241.364712126756;288;s;22570;s;99.1863443765406;60.0830112053232;108.583750484513;431.74206090202;31.4348434768948;343.685766049579;17;9;0;3;2;3;15;0
01213;1417;1285;14.18;89;40;556.934409288714;18;11;605.800359037626;556.934409288714;16.9151364515464;31.9508132973654;415.2397012072;542;s;24160;s;332.201022528302;293.783347447716;313.04891483518;930.08358587387;57.9352336449823;744.543758931583;43;2;5;7;26;3;27;10
01214;163;153;9.13;7;7;75.9316770186337;4;1;105.205261924294;75.9316770186337;22.2075471698113;7.06603773584905;64.7950310559008;71;s;26540;s;11.1504667485571;6.10077730756325;12.9155844155844;103.267080745342;5.06211180124225;83.0186335403729;4;0;1;0;2;1;3;0
01215;140;126;7.99;7;6;64.9275362318842;0;1;110.594202898551;64.9275362318842;23.3407407407406;22.3259259259258;51.7391304347827;54;s;23850;s;22.5761001766946;15.5574317745754;20.7815233575797;95.3623188405799;9.13043478260871;68.9855072463769;2;0;1;0;0;1;2;0
